Section,Day,Time,TimeSlot,Subject,SubjectName,Teacher,TeacherName,Room,RoomType,ActivityType,Scheme,WeeklyHours
SEC14,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC14,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC14,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC14,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC14,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC14,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC15,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC15,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC15,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC15,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC15,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC15,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC15,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC15,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC15,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC15,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC15,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC15,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC15,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC15,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC15,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC15,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC15,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC16,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC16,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC16,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC16,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC16,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC16,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC16,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC16,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC16,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC16,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC16,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC16,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC16,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC16,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC16,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC16,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC16,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC17,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC17,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC17,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC17,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC17,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC17,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC17,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC17,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC17,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC17,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC17,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC17,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC17,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC17,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC17,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC17,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC17,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC18,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC18,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC18,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC18,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC18,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC18,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC18,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC18,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC18,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC18,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC18,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC18,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC18,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC18,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC18,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC18,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC18,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC19,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC19,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC19,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC19,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC19,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC19,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC19,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC19,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC19,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC19,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC19,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC19,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC19,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC19,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC19,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC19,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC19,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC20,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC20,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC20,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC20,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC20,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC20,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC20,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC20,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC20,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC20,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC20,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC20,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC20,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC20,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC20,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC20,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC20,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC21,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC21,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC21,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC21,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC21,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC21,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC21,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC21,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC21,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC21,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC21,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC21,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC21,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC21,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC21,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC21,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC21,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC22,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC22,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC22,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC22,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC22,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC22,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC22,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC22,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC22,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC22,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC22,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC22,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC22,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC22,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC22,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC22,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC22,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC23,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC23,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC23,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC23,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC23,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC23,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC23,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC23,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC23,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC23,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC23,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC23,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC23,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC23,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC23,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC23,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC23,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC24,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC24,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC24,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC24,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC24,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC24,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC24,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC24,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC24,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC24,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC24,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC24,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC24,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC24,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC24,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC24,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC24,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC25,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC25,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC25,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC25,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC25,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC25,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC25,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC25,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC25,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC25,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC25,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC25,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC25,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC25,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC25,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC25,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC25,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC26,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC26,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC26,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC26,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC26,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC26,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC26,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC26,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC26,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC26,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC26,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC26,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC27,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC27,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC27,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC27,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC27,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC27,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC27,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC27,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC27,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC27,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC27,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC27,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC28,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
